Data,votos_a_favor_gov,id
27/8/2003,0.7877906976744186,PEC 40/2003
27/8/2003,0.7877906976744186,PEC 40/2003
27/8/2003,0.7877906976744186,PEC 40/2003
27/8/2003,0.7877906976744186,PEC 40/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
2/9/2003,0.7790368271954674,PEC 41/2003
4/6/2003,0.9921465968586387,PLP 41/2003
4/6/2003,0.7638190954773869,MSC 199/2003 => PEC 175/1995
10/6/2003,0.6574585635359116,PL 1083/2003
12/6/2003,0.9962962962962963,PLP 58/2003
12/6/2003,0.9962962962962963,PLP 58/2003
29/7/2003,0.7477744807121661,MPV 120/2003
29/7/2003,0.7477744807121661,MPV 120/2003
12/8/2003,0.7987987987987988,MPV 121/2003
12/8/2003,0.7987987987987988,MPV 121/2003
12/8/2003,0.7987987987987988,MPV 121/2003
12/8/2003,0.7987987987987988,MPV 121/2003
12/8/2003,0.8158567774936062,MPV 122/2003
1/10/2003,0.9471947194719472,PL 1503/2003
31/7/2003,0.8766233766233766,PLP 72/2003
31/7/2003,0.8766233766233766,PLP 72/2003
31/7/2003,0.8766233766233766,PLP 72/2003
31/7/2003,0.8766233766233766,PLP 72/2003
31/7/2003,0.8766233766233766,PLP 72/2003
31/7/2003,0.8766233766233766,PLP 72/2003
31/7/2003,0.8766233766233766,PLP 72/2003
31/7/2003,0.8766233766233766,PLP 72/2003
23/10/2003,0.8875968992248062,PL 1555/2003
28/8/2003,0.37735849056603776,MPV 124/2003
30/7/2003,0.9966887417218543,PLP 73/2003
15/9/2003,0.8907849829351536,MPV 125/2003
15/9/2003,0.8907849829351536,MPV 125/2003
15/9/2003,0.8907849829351536,MPV 125/2003
15/9/2003,0.8907849829351536,MPV 125/2003
16/9/2003,0.887719298245614,MPV 126/2003
16/9/2003,0.887719298245614,MPV 126/2003
16/9/2003,0.887719298245614,MPV 126/2003
26/11/2003,0.7952127659574468,PL 1840/2003
26/11/2003,0.7952127659574468,PL 1840/2003
26/11/2003,0.7952127659574468,PL 1840/2003
26/11/2003,0.7952127659574468,PL 1840/2003
28/10/2003,0.7473309608540926,PL 1936/2003
25/11/2003,0.9099099099099099,MPV 129/2003
25/11/2003,0.8273615635179153,MPV 130/2003
25/11/2003,0.8273615635179153,MPV 130/2003
12/11/2003,0.6833333333333333,MPV 131/2003
17/12/2003,0.826797385620915,MPV 132/2003
17/12/2003,0.826797385620915,MPV 132/2003
17/12/2003,0.8603896103896104,MPV 133/2003
18/12/2003,0.8805460750853242,MPV 135/2003
18/12/2003,0.8805460750853242,MPV 135/2003
18/12/2003,0.8805460750853242,MPV 135/2003
18/12/2003,0.8805460750853242,MPV 135/2003
19/11/2003,1.0,PEC 254/2000
2/12/2003,0.9971098265895953,PEC 575/1998
11/8/2004,0.9478260869565217,PEC 438/2001
12/5/2004,0.02666666666666667,PEC 574/2002
12/5/2004,0.02666666666666667,PEC 574/2002
12/5/2004,0.02666666666666667,PEC 574/2002
22/1/2004,0.6696428571428571,PDC 13/2003
11/8/2004,0.9398280802292264,PLP 22/2003
31/7/2003,0.8766233766233766,PLP 72/2003
31/7/2003,0.8766233766233766,PLP 72/2003
31/7/2003,0.8766233766233766,PLP 72/2003
31/7/2003,0.8766233766233766,PLP 72/2003
1/6/2004,0.7777777777777778,PLP 76/2003
1/6/2004,0.7777777777777778,PLP 76/2003
12/5/2004,0.9767441860465116,MSC 411/2003
1/6/2004,0.7879746835443038,PL 2399/2003
1/6/2004,0.7879746835443038,PL 2399/2003
1/6/2004,0.7879746835443038,PL 2399/2003
21/1/2004,0.7562326869806094,PL 2401/2003
21/1/2004,0.7562326869806094,PL 2401/2003
21/1/2004,0.7562326869806094,PL 2401/2003
21/1/2004,0.7901554404145078,MPV 136/2003
21/1/2004,0.7885117493472585,PL 2546/2003
2/3/2004,0.8943661971830986,MPV 140/2003
2/3/2004,0.8943661971830986,MPV 140/2003
27/1/2004,0.8038585209003215,MPV 139/2003
27/1/2004,0.8038585209003215,MPV 139/2003
27/1/2004,0.8038585209003215,MPV 139/2003
3/3/2004,0.8210862619808307,MPV 143/2003
28/1/2004,0.7661538461538462,MPV 144/2003
28/1/2004,0.7661538461538462,MPV 144/2003
28/1/2004,0.7661538461538462,MPV 144/2003
28/1/2004,0.7661538461538462,MPV 144/2003
23/3/2004,0.7590361445783133,MPV 147/2003
10/3/2004,0.5909090909090909,MPV 148/2003
6/4/2004,0.8013468013468014,MPV 153/2003
6/4/2004,0.8013468013468014,MPV 153/2003
6/4/2004,0.8013468013468014,MPV 153/2003
6/4/2004,0.8013468013468014,MPV 153/2003
6/4/2004,0.8013468013468014,MPV 153/2003
11/3/2004,0.7883597883597884,MPV 154/2003
11/3/2004,0.7883597883597884,MPV 154/2003
27/4/2004,0.7517006802721088,MPV 155/2003
27/4/2004,0.7517006802721088,MPV 155/2003
13/4/2004,0.7373134328358208,MPV 160/2003
13/4/2004,0.7373134328358208,MPV 160/2003
8/7/2004,0.984251968503937,PEC 227/2004
8/7/2004,0.984251968503937,PEC 227/2004
24/3/2004,0.997093023255814,PEC 228/2004
24/3/2004,0.997093023255814,PEC 228/2004
11/3/2004,0.8407079646017699,MPV 161/2004
17/2/2004,0.8483870967741935,MSC 62/2004
30/3/2004,0.7801204819277109,MPV 165/2004
30/3/2004,0.7801204819277109,MPV 165/2004
30/3/2004,0.7801204819277109,MPV 165/2004
28/4/2004,0.7314285714285714,MPV 166/2004
23/3/2004,0.6960227272727273,MPV 168/2004
23/3/2004,0.6960227272727273,MPV 168/2004
5/5/2004,0.7872340425531915,MPV 169/2004
8/6/2004,0.8019169329073482,MPV 177/2004
8/6/2004,0.8019169329073482,MPV 177/2004
19/5/2004,0.7666666666666667,MPV 179/2004
2/6/2004,0.7962382445141066,MPV 182/2004
2/6/2004,0.7962382445141066,MPV 182/2004
2/6/2004,0.7962382445141066,MPV 182/2004
2/6/2004,0.7962382445141066,MPV 182/2004
